step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
395,30191.53,10961.0,0.0,0.0,0.0,0,0,0,0,1,0
40,351490.45,117.0,0.0,0.0,351490.45,0,0,1,0,0,0
24,210963.54,0.0,0.0,339365.82,550329.35,0,0,1,0,0,0
11,19293.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0
154,550275.83,15230.0,0.0,530200.96,1080476.79,0,0,1,0,0,0
210,176484.82,0.0,0.0,731840.69,908325.51,0,0,1,0,0,0
186,67997.14,8133549.3,8201546.43,669776.56,601779.42,0,0,0,0,0,0
41,77664.66,55168.0,132832.66,72156.83,0.0,0,0,0,0,0,0
136,218244.55,165.0,0.0,266636.65,484881.2,0,0,1,0,0,0
12,193112.18,167.0,0.0,243925.43,1749044.9,0,0,1,0,0,0
17,27089.82,992.0,0.0,0.0,0.0,0,0,0,0,1,0
330,156123.21,2588380.14,2744503.34,424959.61,268836.4,0,0,0,0,0,0
307,140839.09,107119.0,247958.09,225216.69,84377.6,0,0,0,0,0,0
251,255344.85,0.0,0.0,3112918.33,3368263.17,0,0,1,0,0,0
156,2941.98,15599.75,12657.76,0.0,0.0,0,0,0,0,1,0
227,1163.73,24913.0,23749.27,0.0,0.0,0,0,0,0,1,0
235,13726.98,10780.0,0.0,0.0,0.0,0,0,0,0,1,0
42,165612.88,0.0,0.0,331190.88,496803.76,0,0,1,0,0,0
347,22205.64,398257.12,376051.48,0.0,0.0,0,0,0,0,1,0
201,125942.01,0.0,0.0,9035217.74,9161159.75,0,0,1,0,0,0
132,230157.95,8891666.77,9121824.73,2116981.77,1886823.81,0,0,0,0,0,0
164,181590.25,16877.0,0.0,965075.32,1146665.57,0,0,1,0,0,0
207,98656.24,13783.15,0.0,5593130.89,5691787.13,0,0,1,0,0,0
188,240734.98,0.0,0.0,2567169.0,2807903.98,0,0,1,0,0,0
304,26770.86,21774.89,0.0,0.0,0.0,0,0,0,0,1,0
400,4375.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0
229,21651.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0
306,1097.31,11481.0,10383.69,0.0,0.0,0,0,0,0,1,0
13,24640.26,0.0,0.0,138881.91,163522.17,0,0,1,0,0,0
277,193011.57,5659964.51,5852976.08,3327940.69,3134929.12,0,0,0,0,0,0
11,251490.21,115876.31,0.0,1045565.39,1759730.24,0,0,1,0,0,0
203,21108.11,631.0,0.0,0.0,21108.11,0,0,1,0,0,0
12,279400.64,20540081.89,20819482.54,446111.5,564585.85,0,0,0,0,0,0
228,6224.51,9755021.87,9761246.38,1419595.99,1413371.48,0,0,0,0,0,0
236,41862.72,1574775.83,1616638.55,1220494.95,1178632.22,0,0,0,0,0,0
236,122709.33,101830.0,224539.33,0.0,0.0,0,0,0,0,0,0
203,91639.75,0.0,0.0,559856.05,651495.8,0,0,1,0,0,0
372,432917.35,189.0,433106.35,0.0,0.0,0,0,0,0,0,0
402,14950.12,0.0,0.0,0.0,0.0,0,0,0,0,1,0
284,221481.7,277191.0,55709.3,278724.5,500206.2,0,0,1,0,0,0
19,54349.95,0.0,0.0,495874.62,633346.06,0,0,1,0,0,0
12,77453.95,3160769.34,3238223.3,6883793.07,8456856.09,0,0,0,0,0,0
213,82194.16,4623463.59,4705657.75,243334.31,161140.15,0,0,0,0,0,0
182,153605.98,7831206.43,7984812.41,3635345.2,3481739.21,0,0,0,0,0,0
181,132701.96,0.0,0.0,172636.78,305338.73,0,0,1,0,0,0
186,265703.51,340976.93,606680.44,1145251.46,879547.95,0,0,0,0,0,0
255,17333.39,72875.0,55541.61,0.0,0.0,0,0,0,0,1,0
324,89355.68,782.0,90137.68,133043.62,43687.94,0,0,0,0,0,0
22,47247.39,79104.0,126351.39,0.0,0.0,0,0,0,0,0,0
17,498975.89,6695445.13,7194421.02,2286897.54,1486515.74,0,0,0,0,0,0
132,24835.91,59922.0,35086.09,0.0,0.0,0,0,0,0,1,0
184,420590.01,65172.0,0.0,179918.43,600508.44,0,0,1,0,0,0
164,4559.28,22429.0,17869.72,0.0,0.0,0,0,0,0,1,0
184,180717.37,1885608.49,2066325.85,588979.89,408262.53,0,0,0,0,0,0
160,110858.76,0.0,0.0,180011.64,290870.4,0,0,1,0,0,0
253,454187.43,149472.0,0.0,339854.19,794041.61,0,0,1,0,0,0
308,68894.72,41725.0,0.0,0.0,68894.72,0,0,1,0,0,0
229,21234.63,435477.84,414243.21,0.0,0.0,0,0,0,0,1,0
327,7434.35,55273.0,47838.65,0.0,0.0,0,0,0,0,1,0
493,238372.53,2711293.32,2949665.85,768190.76,529818.23,0,0,0,0,0,0
252,255975.68,0.0,0.0,861060.64,1117036.32,0,0,1,0,0,0
235,5862.53,0.0,0.0,24890647.21,25139556.83,0,0,1,0,0,0
133,1159010.44,1159010.44,0.0,175085.52,1334095.97,1,0,1,0,0,0
307,188524.54,83664.45,272188.99,992044.41,803519.87,0,0,0,0,0,0
255,269262.86,0.0,0.0,742582.8,1011845.66,0,0,1,0,0,0
397,225066.13,8377.0,0.0,0.0,225066.13,0,0,1,0,0,0
9,161982.84,0.0,0.0,626465.92,1185434.0,0,0,1,0,0,0
396,66752.24,132557.0,65804.76,4175100.22,4241852.46,0,0,1,0,0,0
259,5399.45,7723.77,2324.32,0.0,0.0,0,0,0,0,1,0
300,115032.77,0.0,0.0,164182.32,279215.08,0,0,1,0,0,0
133,220335.56,201262.0,421597.56,0.0,0.0,0,0,0,0,0,0
324,212911.57,27884.0,240795.57,0.0,0.0,0,0,0,0,0,0
691,287102.79,41276.0,328378.79,20025.68,0.0,0,0,0,0,0,0
206,53622.58,11078.0,0.0,450880.17,504502.75,0,0,0,0,0,1
227,90107.01,120122.72,30015.7,0.0,0.0,0,0,0,0,1,0
329,81329.57,74296.29,0.0,1136628.48,1217958.05,0,0,1,0,0,0
656,153240.42,0.0,0.0,275463.31,428703.73,0,0,0,0,0,1
307,61940.79,0.0,0.0,491594.37,553535.16,0,0,1,0,0,0
140,15972.01,0.0,0.0,0.0,0.0,0,0,0,0,1,0
334,20710.75,12407.0,0.0,0.0,0.0,0,0,0,0,1,0
283,178637.29,249518.18,428155.47,35087878.85,34909241.56,0,0,0,0,0,0
239,189887.79,108587.0,298474.79,0.0,0.0,0,0,0,0,0,0
503,5341.24,127742.0,122400.76,0.0,0.0,0,0,0,0,1,0
20,80037.98,115572.0,35534.02,7549534.52,7629572.5,0,0,1,0,0,0
371,472.28,358026.25,357553.97,0.0,0.0,0,0,0,0,1,0
304,93925.53,23358.0,117283.53,720694.45,626768.92,0,0,0,0,0,0
130,58486.21,10158842.34,10217328.55,961600.08,903113.86,0,0,0,0,0,0
205,236528.77,10553.0,0.0,0.0,236528.77,0,0,1,0,0,0
373,128385.98,0.0,0.0,387132.91,515518.89,0,0,1,0,0,0
354,160220.9,226046.72,65825.81,311047.57,471268.48,0,0,1,0,0,0
280,7779.33,1776.0,0.0,0.0,0.0,0,0,0,0,1,0
168,7258.72,198274.0,191015.28,0.0,0.0,0,0,0,0,1,0
304,28069.53,0.0,0.0,176630.15,204699.69,0,0,1,0,0,0
137,34603.12,2232661.57,2267264.69,1138096.31,1103493.19,0,0,0,0,0,0
259,524241.41,0.0,0.0,2267391.26,2791632.67,0,0,1,0,0,0
252,75307.61,0.0,0.0,891822.91,967130.53,0,0,1,0,0,0
372,40002.18,0.0,0.0,73791.64,113793.81,0,0,1,0,0,0
181,1083.01,30038.0,28954.99,2990894.3,2991977.31,0,0,1,0,0,0
9,589.47,1025.0,1614.47,0.0,0.0,0,0,0,0,0,0
375,33639.18,86.0,0.0,0.0,0.0,0,0,0,0,1,0
235,1508.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0
156,162892.35,83005.0,0.0,0.0,162892.35,0,0,1,0,0,0
209,592590.8,0.0,0.0,1011540.67,1604131.47,0,0,0,0,0,1
229,296380.84,422379.0,125998.16,0.0,296380.84,0,0,1,0,0,0
300,22720.8,5201.0,0.0,0.0,0.0,0,0,0,0,1,0
12,434057.33,35752.0,469809.33,32750.0,0.0,0,0,0,0,0,0
256,2390.56,26826.0,24435.44,0.0,0.0,0,0,0,0,1,0
301,52142.29,15295758.49,15347900.77,52795.47,653.18,0,0,0,0,0,0
153,14690.19,0.0,0.0,0.0,0.0,0,0,0,0,1,0
188,177294.04,20499.0,197793.04,1747581.53,1570287.49,0,0,0,0,0,0
395,166630.68,0.0,0.0,214190.33,380821.01,0,0,1,0,0,0
373,443.38,105683.0,105239.62,0.0,0.0,0,0,0,0,1,0
345,378398.27,35250.0,0.0,0.0,378398.27,0,0,1,0,0,0
131,377978.09,100419.0,0.0,2055878.31,2433856.4,0,0,1,0,0,0
179,211536.86,0.0,0.0,1494435.11,1705971.97,0,0,1,0,0,0
12,176631.29,0.0,0.0,1264244.63,1600898.19,0,0,1,0,0,0
322,44786.88,75810.87,31023.99,0.0,0.0,0,0,0,0,1,0
595,31701.21,54120.0,22418.79,72938.91,104640.12,0,0,1,0,0,0
48,8879.06,149.0,0.0,0.0,0.0,0,0,0,0,1,0
187,94327.27,11243.0,0.0,147068.2,241395.47,0,0,1,0,0,0
34,104282.17,5610.0,0.0,816778.78,921060.94,0,0,1,0,0,0
273,287861.72,18663.0,0.0,0.0,287861.72,0,0,1,0,0,0
237,1283.84,178561.87,177278.02,0.0,0.0,0,0,0,0,1,0
298,136624.46,5065.0,0.0,9769.88,146394.34,0,0,1,0,0,0
213,166025.5,192.0,0.0,198283.7,364309.2,0,0,1,0,0,0
131,36585.54,11397.0,47982.54,2401317.31,2364731.77,0,0,0,0,0,0
8,780886.93,50226.0,0.0,1822194.67,4460317.7,0,0,0,0,0,1
400,223385.37,1589.78,0.0,2146783.46,2370168.83,0,0,1,0,0,0
251,4097.96,50528.5,46430.54,0.0,0.0,0,0,0,0,1,0
376,259897.28,6591447.79,6851345.08,589485.08,329587.8,0,0,0,0,0,0
209,11840.29,13240.0,1399.71,0.0,0.0,0,0,0,0,1,0
500,253193.5,0.0,0.0,390587.58,643781.08,0,0,1,0,0,0
252,193637.17,50224.0,0.0,0.0,193637.17,0,0,1,0,0,0
13,1018202.74,0.0,0.0,2577561.05,3869727.02,0,0,0,0,0,1
205,229103.05,56325.0,0.0,0.0,236177.45,0,0,1,0,0,0
284,10897.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
11,12706.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0
177,2700.33,145010.93,142310.6,0.0,0.0,0,0,0,0,1,0
303,8435.29,0.0,0.0,0.0,0.0,0,0,0,0,1,0
374,63723.95,0.0,0.0,442924.36,506648.32,0,0,1,0,0,0
178,9317.89,265856.0,256538.11,0.0,0.0,0,0,0,0,1,0
406,40959.81,102146.0,61186.19,0.0,40959.81,0,0,1,0,0,0
471,148906.41,723.0,0.0,0.0,148906.41,0,0,1,0,0,0
301,942.92,0.0,0.0,27630.98,28573.9,0,0,1,0,0,0
439,6660.46,124575.0,117914.54,0.0,0.0,0,0,0,0,1,0
301,7131.01,368.0,0.0,0.0,0.0,0,0,0,0,1,0
39,13015.4,11577.0,0.0,0.0,0.0,0,0,0,0,1,0
137,2074.65,195711.8,193637.15,0.0,0.0,0,0,0,0,1,0
305,9220.91,171453.64,162232.74,0.0,0.0,0,0,0,0,1,0
297,23357.9,11050.0,0.0,0.0,0.0,0,0,0,0,1,0
563,195655.63,52660.0,0.0,61498.34,257153.97,0,0,1,0,0,0
282,300004.15,2992418.63,3292422.78,602236.93,302232.78,0,0,0,0,0,0
167,10745.06,9621.0,0.0,0.0,0.0,0,0,0,0,1,0
347,11196.61,475.55,0.0,0.0,0.0,0,0,0,0,1,0
325,412313.64,13625.0,0.0,0.0,412313.64,0,0,1,0,0,0
355,2131.82,92132.0,90000.18,0.0,0.0,0,0,0,0,1,0
186,10422.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0
301,251006.16,49839.0,300845.16,0.0,0.0,0,0,0,0,0,0
211,1933.29,3347.25,1413.96,0.0,0.0,0,0,0,0,1,0
189,221710.98,1342.0,223052.98,929381.27,679372.51,0,0,0,0,0,0
350,3154873.63,22365.0,0.0,147702.73,3302576.36,0,0,0,0,0,1
278,154340.86,0.0,0.0,706817.33,861158.18,0,0,0,0,0,1
280,4701.27,230189.97,225488.7,0.0,0.0,0,0,0,0,1,0
18,137892.88,14503.0,0.0,27978.43,21336.85,0,0,1,0,0,0
207,337039.32,15234.0,352273.32,4319529.05,3982489.73,0,0,0,0,0,0
355,182211.44,13686.0,0.0,6586446.24,6768657.69,0,0,1,0,0,0
335,13712.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0
201,180516.07,4443638.12,4624154.19,836506.75,655990.68,0,0,0,0,0,0
208,3984.51,52217.0,48232.49,0.0,0.0,0,0,0,0,1,0
228,17697.2,1672.0,0.0,0.0,0.0,0,0,0,0,1,0
136,1350.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0
15,226796.85,0.0,0.0,3702608.2,3929405.05,0,0,1,0,0,0
205,5397.43,27897.45,22500.02,0.0,0.0,0,0,0,0,1,0
278,7847.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0
34,263822.61,30663.0,0.0,991742.88,1255565.5,0,0,1,0,0,0
227,203405.6,311621.0,108215.4,378733.38,582138.98,0,0,1,0,0,0
158,6073.56,69682.0,63608.44,0.0,0.0,0,0,0,0,1,0
395,13325.34,0.0,0.0,0.0,0.0,0,0,0,0,1,0
375,12038.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
331,290690.59,19947.0,310637.59,0.0,0.0,0,0,0,0,0,0
12,117027.48,153263.0,36235.52,1509709.4,1001668.39,0,0,1,0,0,0
332,8712.67,0.0,0.0,0.0,0.0,0,0,0,0,1,0
374,2016.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0
44,33667.43,187.0,0.0,0.0,33667.43,0,0,1,0,0,0
158,343850.37,300987.0,644837.37,0.0,0.0,0,0,0,0,0,0
182,15563.89,236314.38,220750.49,0.0,0.0,0,0,0,0,1,0
201,13375.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0
370,20236.28,0.0,0.0,783597.03,803833.3,0,0,1,0,0,0
257,15668.18,0.0,0.0,1176199.2,1191867.38,0,0,1,0,0,0
397,14436.69,0.0,0.0,0.0,0.0,0,0,0,0,1,0
383,49240.95,0.0,0.0,0.0,0.0,0,0,0,0,1,0
284,109012.58,18167.0,0.0,0.0,109012.58,0,0,1,0,0,0
191,210598.53,0.0,0.0,462320.76,672919.29,0,0,1,0,0,0
162,39707.94,531849.59,571557.53,151527.49,111819.55,0,0,0,0,0,0
404,87235.91,6477450.4,6564686.32,396707.71,309471.79,0,0,0,0,0,0
179,92296.05,0.0,0.0,1328361.98,1420658.03,0,0,1,0,0,0
284,287544.47,0.0,0.0,2202091.42,2489635.89,0,0,1,0,0,0
13,17543.02,3417068.62,3434611.63,981204.21,963661.19,0,0,0,0,0,0
236,5587.73,10898.0,5310.27,0.0,0.0,0,0,0,0,1,0
378,2348.73,10905.0,8556.27,0.0,0.0,0,0,0,0,1,0
12,408676.3,0.0,0.0,3376949.99,3785626.29,0,0,1,0,0,0
383,6180.72,30370.0,24189.28,0.0,0.0,0,0,0,0,1,0
160,228579.41,0.0,0.0,271131.66,499711.07,0,0,0,0,0,1
159,5286.39,123551.0,118264.61,0.0,0.0,0,0,0,0,1,0
261,78563.49,0.0,0.0,396974.55,475538.03,0,0,1,0,0,0
94,5872.61,565345.0,559472.39,0.0,0.0,0,0,0,0,1,0
255,10485.31,309191.05,298705.74,0.0,0.0,0,0,0,0,1,0
370,14861.98,80450.0,65588.02,0.0,14861.98,0,0,1,0,0,0
306,117901.57,1516505.49,1634407.06,1509920.01,1392018.44,0,0,0,0,0,0
371,36705.38,308406.0,271700.62,136234.65,47673.44,0,0,1,0,0,0
278,261871.09,160069.02,0.0,1099202.34,1361073.44,0,0,0,0,0,1
185,8492.27,12006.0,3513.73,0.0,0.0,0,0,0,0,1,0
22,22503.08,22080.0,0.0,0.0,0.0,0,0,0,0,1,0
331,281037.39,0.0,0.0,2102012.14,2383049.53,0,0,1,0,0,0
186,133480.85,50193.0,0.0,1631148.65,1764629.5,0,0,0,0,0,1
258,6789.33,3544.05,0.0,0.0,0.0,0,0,0,0,1,0
374,99331.09,0.0,0.0,2538215.99,2637547.09,0,0,1,0,0,0
11,37426.94,0.0,0.0,559932.76,491696.13,0,0,1,0,0,0
41,42959.63,119816.0,162775.63,1131.31,0.0,0,0,0,0,0,0
187,10262.4,441846.0,431583.6,0.0,0.0,0,0,0,0,1,0
141,170900.45,9172179.88,9343080.33,1214751.17,1043850.72,0,0,0,0,0,0
169,149376.8,264064.0,114687.2,130027.5,279404.3,0,0,1,0,0,0
36,3330.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
190,78802.82,174.0,0.0,361778.84,440581.66,0,0,1,0,0,0
16,6630.62,11602.0,4971.38,3415682.06,3927599.71,0,0,1,0,0,0
279,85998.86,4335926.51,4421925.37,331994.75,245995.89,0,0,0,0,0,0
208,140664.77,5312394.09,5453058.86,364090.87,223426.1,0,0,0,0,0,0
256,41656.5,0.0,0.0,50034.0,91690.5,0,0,1,0,0,0
330,1939.68,136984.48,135044.8,0.0,0.0,0,0,0,0,1,0
255,455025.78,15675.32,0.0,10233074.69,10688100.47,0,0,0,0,0,1
13,285998.97,113633.0,0.0,138020.41,579183.18,0,0,1,0,0,0
137,123144.29,0.0,0.0,1815766.36,1938910.65,0,0,1,0,0,0
492,32835.66,5590652.14,5623487.79,202004.14,169168.48,0,0,0,0,0,0
16,604655.29,15549053.01,16153708.3,20317906.47,19559832.02,0,0,0,0,0,0
187,60787.36,5989614.87,6050402.22,768048.75,707261.39,0,0,0,0,0,0
281,54324.16,11739.0,66063.16,1054659.22,1000335.06,0,0,0,0,0,0
379,240075.4,19917.0,0.0,415895.97,655971.37,0,0,1,0,0,0
18,164835.46,0.0,0.0,202708.0,348204.37,0,0,1,0,0,0
282,19082.86,21121465.16,21140548.02,182649.08,163566.23,0,0,0,0,0,0
229,629547.59,17690.0,0.0,236977.8,931640.81,0,0,0,0,0,1
274,22099.95,8773759.46,8795859.41,465023.55,442923.6,0,0,0,0,0,0
12,60538.99,0.0,0.0,1123875.13,1184414.11,0,0,1,0,0,0
33,352082.08,0.0,0.0,1641511.63,1993593.71,0,0,0,0,0,1
155,101831.22,9479.0,0.0,739154.39,1398107.22,0,0,1,0,0,0
329,51868.87,51599.0,0.0,0.0,0.0,0,0,0,0,1,0
13,24860.66,11387.0,0.0,235302.78,508538.15,0,0,1,0,0,0
406,2209.32,0.0,0.0,0.0,0.0,0,0,0,0,1,0
252,10657.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
136,44313.6,503531.8,459218.19,0.0,0.0,0,0,0,0,1,0
331,529295.45,4113273.4,4642568.85,12430909.08,11901613.62,0,0,0,0,0,0
351,262708.37,57813.61,0.0,2669981.1,2932689.47,0,0,1,0,0,0
260,230168.05,0.0,0.0,265714.24,495882.3,0,0,1,0,0,0
302,7185.06,9951.0,2765.94,0.0,0.0,0,0,0,0,1,0
15,6718.48,12383.0,5664.52,0.0,0.0,0,0,0,0,1,0
302,12948.92,24710.0,11761.08,0.0,0.0,0,0,0,0,1,0
237,9215.57,451733.0,442517.43,0.0,0.0,0,0,0,0,1,0
280,835.75,721.0,0.0,0.0,0.0,0,0,0,0,1,0
44,724108.75,0.0,0.0,1228468.54,1952577.29,0,0,0,0,0,1
250,186779.04,54132.0,0.0,5372772.18,5559551.22,0,0,1,0,0,0
162,258099.57,0.0,0.0,3361061.76,3771171.55,0,0,1,0,0,0
33,210586.9,0.0,0.0,1000249.48,1210836.38,0,0,0,0,0,1
40,56966.32,6879972.97,6936939.29,107112.18,183541.11,0,0,0,0,0,0
360,38880.54,0.0,0.0,6297562.74,6336443.28,0,0,1,0,0,0
357,151449.18,31929.0,183378.18,4121529.58,3970080.4,0,0,0,0,0,0
205,3727.04,105386.03,101658.98,0.0,0.0,0,0,0,0,1,0
37,69235.23,2271745.79,2340981.02,8552496.12,8483260.89,0,0,0,0,0,0
331,1540.98,462491.0,460950.02,0.0,0.0,0,0,0,0,1,0
187,216525.31,373600.0,157074.69,20553.73,237079.04,0,0,1,0,0,0
187,276.86,0.0,0.0,237803.54,238080.4,0,0,1,0,0,0
274,12770.42,79023.0,66252.58,0.0,0.0,0,0,0,0,1,0
357,198168.29,0.0,0.0,1019834.9,1218003.18,0,0,0,0,0,1
131,76802.34,0.0,0.0,661008.79,737811.13,0,0,1,0,0,0
355,25219.99,61522.0,86741.99,4181.1,0.0,0,0,0,0,0,0
212,247746.12,8584388.99,8832135.11,620324.74,372578.63,0,0,0,0,0,0
202,4361.28,242.0,0.0,0.0,0.0,0,0,0,0,1,0
300,84124.22,0.0,0.0,528507.34,612631.56,0,0,1,0,0,0
228,1260.67,51405.0,50144.33,868118.27,869378.94,0,0,1,0,0,0
305,39158.29,0.0,0.0,279345.42,318503.7,0,0,1,0,0,0
231,99977.73,0.0,0.0,1143588.45,1243566.19,0,0,1,0,0,0
225,177722.08,0.0,0.0,207223.0,384945.08,0,0,1,0,0,0
40,401640.86,5285.0,0.0,115014.65,516655.51,0,0,1,0,0,0
33,403372.55,373.0,403745.55,322477.4,0.0,0,0,0,0,0,0
225,94596.94,0.0,0.0,1416335.15,1510932.08,0,0,1,0,0,0
378,177805.19,198.0,0.0,10654.89,188460.08,0,0,1,0,0,0
356,63294.73,4051291.76,4114586.5,699043.63,635748.89,0,0,0,0,0,0
304,181066.53,2292095.76,2473162.28,9201114.29,9020047.77,0,0,0,0,0,0
163,14599.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
321,385991.26,317896.0,0.0,1520077.46,1906068.72,0,0,1,0,0,0
346,184734.81,458675.17,643409.98,2177270.94,1992536.14,0,0,0,0,0,0
131,30900.55,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400,245891.65,5869777.81,6115669.46,4303284.68,4057393.03,0,0,0,0,0,0
306,194335.67,0.0,0.0,393678.54,588014.21,0,0,1,0,0,0
20,5071.26,23377.0,18305.74,0.0,0.0,0,0,0,0,1,0
347,610627.92,6904050.34,7514678.26,3513198.41,2902570.49,0,0,0,0,0,0
186,138627.83,0.0,0.0,13761801.65,13903504.04,0,0,0,0,0,1
185,346926.71,6044.0,352970.71,0.0,0.0,0,0,0,0,0,0
17,511573.69,60888.0,572461.69,1528847.93,1017274.24,0,0,0,0,0,0
19,333717.13,0.0,0.0,1069467.51,1504914.65,0,0,0,0,0,1
137,372039.68,8135.0,0.0,383337.74,755377.41,0,0,1,0,0,0
399,4193.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0
40,977.85,0.0,0.0,0.0,0.0,0,0,0,0,1,0
394,14071.69,0.0,0.0,0.0,0.0,0,0,0,0,1,0
377,173743.34,70741.0,0.0,66688.3,240431.64,0,0,1,0,0,0
137,92928.71,238550.0,145621.29,1212948.5,1305877.21,0,0,1,0,0,0
325,43345.82,5070488.14,5113833.96,132609.38,89263.55,0,0,0,0,0,0
252,16602.27,0.0,0.0,482153.83,498756.11,0,0,1,0,0,0
144,200475.9,2099037.47,2299513.37,2108689.17,1908213.27,0,0,0,0,0,0
188,336053.36,0.0,0.0,847871.89,1183925.25,0,0,0,0,0,1
408,9912.78,10752.0,839.22,0.0,0.0,0,0,0,0,1,0
279,70243.97,40250.0,0.0,1249902.55,1761945.94,0,0,1,0,0,0
22,13819.85,163394.0,149574.15,0.0,0.0,0,0,0,0,1,0
210,66802.07,8563261.19,8630063.27,906043.83,839241.76,0,0,0,0,0,0
236,233025.39,49283.0,0.0,539558.31,772583.71,0,0,1,0,0,0
37,9917.5,11367.0,1449.5,50136.18,60053.68,0,0,1,0,0,0
379,766.25,268.0,0.0,66663.17,67429.42,0,0,0,1,0,0
129,35190.99,0.0,0.0,0.0,0.0,0,0,0,0,1,0
346,16899.69,1390561.67,1407461.36,66104.8,49205.1,0,0,0,0,0,0
383,21460.98,162275.94,140814.96,0.0,0.0,0,0,0,0,1,0
478,36343.26,22864.0,0.0,1453491.81,1489835.07,0,0,1,0,0,0
212,369779.24,129.0,369908.24,1082776.61,712997.37,0,0,0,0,0,0
155,1621.28,0.0,0.0,0.0,0.0,0,0,0,0,1,0
131,98950.83,8541258.77,8640209.6,213446.31,114495.47,0,0,0,0,0,0
138,215405.16,138565.0,0.0,3893253.2,4108658.36,0,0,1,0,0,0
373,86934.84,106183.0,193117.84,14543264.05,14456329.21,0,0,0,0,0,0
345,246995.08,24717.0,271712.08,1398398.42,1151403.34,0,0,0,0,0,0
135,483773.91,31233.0,0.0,0.0,483773.91,0,0,1,0,0,0
140,145316.13,5886670.49,6031986.62,492232.82,346916.69,0,0,0,0,0,0
11,118617.75,0.0,0.0,160037.02,43182.42,0,0,1,0,0,0
330,1629.02,59414.0,57784.98,0.0,0.0,0,0,0,0,1,0
207,258927.52,187.0,0.0,595986.24,854913.76,0,0,1,0,0,0
139,197635.18,28454.0,0.0,191728.84,389364.02,0,0,1,0,0,0
10,90108.6,0.0,0.0,1600619.28,1623377.2,0,0,1,0,0,0
689,953615.38,953615.38,0.0,0.0,953615.38,1,0,1,0,0,0
39,175274.46,0.0,0.0,2444347.06,2619621.52,0,0,1,0,0,0
202,2659.0,80333.0,77674.0,0.0,0.0,0,0,0,0,1,0
492,403463.47,6542.0,0.0,396386.4,799849.87,0,0,1,0,0,0
164,233595.06,0.0,0.0,1859441.17,2254989.13,0,0,1,0,0,0
255,51589.0,11507.0,0.0,563231.05,614820.05,0,0,1,0,0,0
255,55345.63,0.0,0.0,2969318.42,3024664.04,0,0,1,0,0,0
356,1474.44,14561.0,13086.56,0.0,0.0,0,0,0,0,1,0
380,7215.19,0.0,0.0,0.0,0.0,0,0,0,0,1,0
381,359856.91,0.0,0.0,1854660.29,2214517.2,0,0,1,0,0,0
356,154597.74,21564.0,0.0,9620638.16,9775235.9,0,0,1,0,0,0
186,8949.01,91953.25,83004.25,0.0,0.0,0,0,0,0,1,0
229,126149.36,1418.0,0.0,0.0,310378.27,0,0,1,0,0,0
162,25297.96,28345487.6,28370785.57,25922.62,624.66,0,0,0,0,0,0
227,2406.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0
16,91715.2,23.0,0.0,0.0,0.0,0,0,1,0,0,0
280,173232.7,0.0,0.0,1051738.75,1224971.44,0,0,0,0,0,1
161,1361323.14,26586.0,0.0,2661235.53,4022558.67,0,0,0,0,0,1
354,153254.44,69.0,153323.44,241509.13,88254.69,0,0,0,0,0,0
275,10258.32,0.0,0.0,0.0,0.0,0,0,0,0,1,0
259,129661.99,0.0,0.0,9080824.63,9210486.62,0,0,1,0,0,0
376,39921.78,0.0,0.0,0.0,0.0,0,0,0,0,1,0
397,147079.69,10892.0,157971.69,4678.54,0.0,0,0,0,0,0,0
324,66366.64,0.0,0.0,4531212.91,4597579.55,0,0,1,0,0,0
323,182268.47,121.0,0.0,37279.67,89065.16,0,0,0,0,0,1
328,10705.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
369,5368.19,0.0,0.0,0.0,0.0,0,0,0,0,1,0
594,421230.48,2135.0,423365.48,0.0,0.0,0,0,0,0,0,0
349,175262.62,5704427.42,5879690.05,216874.73,41612.11,0,0,0,0,0,0
189,1217417.72,0.0,0.0,2317557.34,3534975.06,0,0,0,0,0,1
38,303336.31,1062.0,0.0,0.0,183318.69,0,0,1,0,0,0
135,24199.56,90311.0,66111.44,0.0,0.0,0,0,0,0,1,0
279,117098.46,0.0,0.0,319752.41,436850.88,0,0,1,0,0,0
